Date,jedi_return,bench_return,raw_position,position,strategy_return,equity,bench_equity,drawdown,bench_drawdown
2025-10-21,0.009137731866798735,0.01773224744267756,1.0688388311741326,1.0688388311741326,0.009766762648091785,1.063369574217948,1.4738835990060286,0.0,-0.009426674329834383
2025-10-22,-0.006580302310251497,-0.013305318616166137,0.7406396510430475,0.7406396510430475,-0.0048736328068224284,1.0581871013752626,1.4542731081181117,-0.004873632806822505,-0.022606568040551257
2025-10-23,0.012638389975224554,0.024305663404711863,0.9403753113902661,0.9403753113902661,0.011884829908423407,1.070763475086395,1.4896201807825546,0.0,0.0
2025-10-24,-0.007192359661294373,0.005270743119501855,0.7406396510430475,0.7406396510430475,-0.005326946749717156,1.0650595750730678,1.4974715861010854,-0.005326946749717057,0.0
2025-10-27,-0.007778930089396744,0.009362969793548757,0.7406396510430475,0.7406396510430475,-0.0057613840668990675,1.0589233578069435,1.5114923673284473,-0.01105764023048716,0.0
2025-10-28,-0.007706414940780016,-0.006232252570586179,0.7406396510430475,0.7406396510430475,-0.005707676472532239,1.052879365871374,1.5020723651367431,-0.016702203270034077,-0.0062322525705862
2025-10-29,-0.010459819928539846,-0.00041377353979973105,0.7406396510430475,0.7406396510430475,-0.007746957381846866,1.0447227542957425,1.501450847337185,-0.024319769394965076,-0.006643447369178951
2025-10-30,0.012684726049365847,-0.009890083650403466,0.7406396510430475,0.7406396510430475,0.009394811074778976,1.0545377271978738,1.4866013728600511,-0.015153437959033938,-0.01646782676937418
2025-10-31,0.011061764062381362,0.002226800405208759,0.8112568709811931,0.8112568709811931,0.008973932100779715,1.0640010771594581,1.4899117373995199,-0.006315491781591882,-0.014277696927488306
2025-11-03,-0.008391364410486954,-0.0037606604304814997,0.7639637511468047,0.7639637511468047,-0.006410698232275408,1.0571800873349728,1.4843086852837715,-0.012685703301867132,-0.017984663788096253
2025-11-04,0.0029922831361195307,-0.015091439339175845,0.8805842516655904,0.8805842516655904,0.002634957406191383,1.0599657118357741,1.4619083307991996,-0.010084172183543757,-0.032804688664678575
2025-11-05,-0.012298629513597278,-0.01087301974827959,0.8583350176066235,0.8583350176066235,-0.010556344380090859,1.0487763487505475,1.4460129726482454,-0.020534064569277075,-0.043321022385270996
2025-11-06,-0.003642432022669221,-0.009111851989470437,0.9085519893803577,0.9085519893803577,-0.003309338860378841,1.045305592423781,1.4328371164666205,-0.02377544925181527,-0.05203813963073424
2025-11-07,0.006577251764614954,0.00705688389912461,0.7900614098722908,0.7900614098722908,0.005196432802236703,1.0507374526926134,1.4429484816438818,-0.018702563973958662,-0.04534848284131024
2025-11-10,0.0033777550412790736,0.009190363000853127,0.7406396510430475,0.7406396510430475,0.0025016993150818274,1.0533660818583455,1.456209701981719,-0.01624765285036067,-0.03657488885930662
2025-11-11,0.006935914032599465,-0.0021827848831681494,0.7406396510430475,0.7406396510430475,0.005137012948769044,1.0587772370606459,1.4530311094575106,-0.011194104304671064,-0.03867783862796911
2025-11-12,-0.014830004675046086,-0.004141359378179614,0.7406396510430475,0.7406396510430475,-0.010983689487492896,1.047147956652346,1.447013585445572,-0.02205484122639086,-0.04265901917641912
2025-11-13,-0.010480314483959566,-0.022186761087892467,0.7406396510430475,0.7406396510430475,-0.007762136462221209,1.0390198513166744,1.4149090407343563,-0.02964578500136024,-0.06389931479760057
2025-11-14,0.003843827747792475,0.0043798459220081454,0.7406396510430475,0.7406396510430475,0.002846891241794602,1.0419778278314384,1.4211061243264291,-0.02688329208524226,-0.05979933802892781
2025-11-17,-0.00424633400047948,-0.010396741311632984,0.7406396510430475,0.7406396510430475,-0.00314500333232735,1.0387008040906973,1.4063312515754298,-0.02994374737437763,-0.06957436109246719
2025-11-18,-6.888840724863296e-05,-0.005165161382976224,0.6065826015177589,0.6065826015177589,-4.1786509283290625e-05,1.0386574004099045,1.39906732370312,-0.029984282638983388,-0.07438015967228327
2025-11-19,-0.0025567354797888216,0.0018231852867529239,0.6065826015177589,0.6065826015177589,-0.001550871258723059,1.0370465764999488,1.4016180826628724,-0.0314886521355482,-0.07269258319827111
2025-11-20,-0.009605746943532773,-0.021697742793411134,0.7690859954751137,0.7690859954751137,-0.0073876454503489335,1.029385244077269,1.3712061340106594,-0.03864367058821029,-0.09281306101845746
2025-11-21,-0.00014359035399497445,-0.0027204441914148157,0.6883741828209325,0.6883741828209325,-9.884389259225896e-05,1.0292834956327674,1.3674758442481578,-0.038738694789977546,-0.09528101245713712
2025-11-24,0.0009437079591196803,0.012333456908610948,0.6551740414758676,0.6551740414758676,0.0006182929575493837,1.029919894369439,1.3843415486467587,-0.03814435369460147,-0.08412269980987516
2025-11-25,0.012523626652485355,0.008484442673715944,0.6065826015177589,0.6065826015177589,0.007596614035301709,1.0377437982942423,1.3960869151570952,-0.030837507591943654,-0.07635199136025443
2025-11-26,-0.0013293141444528297,0.006402420705454607,0.6065826015177589,0.6065826015177589,-0.0008063388319765514,1.036907025172035,1.4050252509293113,-0.031618980944067385,-0.07043840822518734
2025-11-28,0.005755107328686583,0.0068494247329154954,0.6065826015177589,0.6065826015177589,0.0034909479754486276,1.0405268136522876,1.414648865633397,-0.028238413186131284,-0.0640714460677168
2025-12-01,-0.027772965888938708,-0.028987545631500404,0.6262283038840727,0.6262283038840727,-0.017392217322460293,1.0224297451793998,1.3736416670882987,-0.04513950188961705,-0.09120171773265304
2025-12-02,0.0011944926785354942,0.010335839709948644,0.6065826015177589,0.6065826015177589,0.0007245584764399762,1.0231705553178339,1.38783940717823,-0.044447649621893494,-0.08180852435846103
2025-12-03,0.007383305150017174,0.0015387304241866293,0.6065826015177589,0.6065826015177589,0.004478584445696885,1.0277529110521755,1.3899749178979406,-0.04016812772844088,-0.08039567519966241
2025-12-04,0.01903192084612442,0.015014176969238938,0.6065826015177589,0.6065826015177589,0.011544432058722218,1.0396177347069713,1.4108442472980636,-0.029087413891205748,-0.0665885731254327
2025-12-05,-0.010683686058378692,-0.01110356066944556,0.6065826015177589,0.6065826015177589,-0.0064805380830903585,1.0328804523853465,1.3951788526030513,-0.03537944988083561,-0.07695276353328818
2025-12-08,0.014681316128943514,0.009538913237072387,0.6065826015177589,0.6065826015177589,0.00890543093119919,1.04207869791425,1.40848734262823,-0.026789088196934034,-0.06814789603091276
2025-12-09,-0.002906317325376449,-0.00845256815633366,0.6065826015177589,0.6065826015177589,-0.0017629215240629814,1.0402415949479293,1.3965820073673316,-0.028504782660804726,-0.07602443945133441
2025-12-10,0.01732004817344294,0.008892861075515093,0.6065826015177589,0.6065826015177589,0.010506039879459927,1.0511704146287253,1.4090016171394133,-0.01829821516473454,-0.06780765315420395
2025-12-11,0.010501067293740066,0.01856077481880074,0.6065826015177589,0.6065826015177589,0.006369764717749901,1.0578661228481698,1.4351537788744642,-0.012045005772338808,-0.05050544091658965
2025-12-12,0.00042420527991470034,0.005458695415399551,0.6065826015177589,0.6065826015177589,0.00025731554226822803,1.0581383282432177,1.4429878462275993,-0.011790789597262473,-0.045322439319974345
2025-12-15,0.0038362085181686085,0.0010977573449873598,0.6065826015177589,0.6065826015177589,0.0023269773429153012,1.06060059215871,1.4445718967345231,-0.009491249154595016,-0.044274435015643265
2025-12-16,-0.021423061035693025,-0.00809410743683154,0.6065826015177589,0.6065826015177589,-0.012994856095504409,1.0468182400888009,1.4328793766021264,-0.022362767833168873,-0.052010180418753174
2025-12-17,-0.005612891108874876,-0.015263809933166698,0.6065826015177589,0.6065826015177589,-0.0034046820908572206,1.0432541567743878,1.4110081781405173,-0.02569131180888254,-0.06648011684341823
2025-12-18,-0.001756479434413354,0.016705421265396238,0.8312013071922458,0.8312013071922458,-0.0014599880019406765,1.0417310182225226,1.434579664165274,-0.027113790803828045,-0.05088527393566401
2025-12-19,0.014821597071658255,0.026816072444664236,0.0,0.0,0.0,1.0417310182225226,1.4730494563671719,-0.027113790803828045,-0.025433744683225214
2025-12-22,0.022199575300503822,0.02515881278790773,0.3405222739177707,0.3405222739177707,0.007559449861336339,1.0496059316237745,1.5101096318672427,-0.019759306284624106,-0.0009148147162982861
2025-12-23,-0.0043818871302780445,0.0015032562305814544,0.4019037131975023,0.4019037131975023,-0.0017610967084710936,1.0477574740724,1.5123797135802082,-0.021485604943835723,0.0
2025-12-24,0.004078744096000419,0.002318784713981144,0.5195345539286425,0.5195345539286425,0.0021190484945046617,1.0499777229704392,1.5158865965417931,-0.01941208548814077,0.0
2025-12-26,-0.006220518521650227,-0.009720102422606087,0.5368192623993611,0.5368192623993611,-0.003339294164533839,1.0464715384872336,1.501152023562351,-0.02268655698888253,-0.009720102422606193
2025-12-29,-0.0024325595695956644,-0.004918755991282187,0.5119360579226355,0.5119360579226355,-0.0012453149567207874,1.0451683518285728,1.4937682230526284,-0.023903620036868602,-0.01459104760186128
2025-12-30,-0.004958066009026414,-0.0030461301277209195,0.43392163043334636,0.43392163043334636,-0.002151412086432896,1.0429197640040917,1.4892180106645556,-0.026003605586244656,-0.01759273149988715
2025-12-31,-0.008472074419682942,-0.007656098433682296,0.4455080593607773,0.4455080593607773,-0.003774377433473031,1.0389833911819115,1.4778164109856953,-0.02967983559760414,-0.025114138249488948
2026-01-02,0.02083782864774219,0.03352727338849706,0.4587531184837646,0.4587531184837646,0.009559418874582056,1.048915468621953,1.5273635658148201,-0.020404138703628404,0.0
2026-01-05,0.0378384064003098,0.019934221235337952,0.6899058321024403,0.6899058321024403,0.02610493725303603,1.076297341114068,1.5578103690425673,0.0,0.0
2026-01-06,0.010583734719763089,0.016335313330394695,0.4431440964405076,0.4431440964405076,0.004690119559355443,1.0813453043253092,1.5832576895302155,0.0,0.0
2026-01-07,-0.02948594824312594,-0.016644402454496245,0.5427310046674354,0.5427310046674354,-0.016002938313563742,1.0640406021245294,1.5569053113564988,-0.01600293831356374,-0.01664440245449621
2026-01-08,0.026606755895894084,0.004494892199177885,0.5350097498313336,0.5350097498313336,0.014234873815685655,1.0791870858305384,1.5639034328953738,-0.0019958643054518244,-0.012224325050070966
2026-01-09,0.023603712729306395,0.024067261688073174,0.4062989961994077,0.4062989961994077,0.00959016478849637,1.0895366678212703,1.601542306069743,0.0,0.0
2026-01-12,0.014375953921154927,0.015249931274997847,0.38494395475258203,0.38494395475258203,0.005533936555750267,1.095566094616157,1.6259657161713081,0.0,0.0
2026-01-13,0.004870704517048651,0.004176392334985061,0.3213706651707148,0.3213706651707148,0.0015653015504939302,1.0972809859227282,1.6327563869252746,0.0,0.0
2026-01-14,0.013376144666906611,0.006796788369852888,0.7167764450596861,0.7167764450596861,0.0095877054229494,1.1078013927819588,1.6438538865467314,0.0,0.0
2026-01-15,0.007565414789004267,0.008535160715543387,0.39135791235260203,0.39135791235260203,0.002960784937906211,1.1110813544598992,1.657884443661278,0.0,0.0
2026-01-16,0.009129110148975444,0.010557212636225001,0.5655367693659753,0.5655367693659753,0.00516284746083771,1.1168176980095565,1.6753870822592998,0.0,0.0
2026-01-20,-0.023063881813727698,-0.024374816924790762,0.4210720684586177,0.4210720684586177,-0.009711556421991417,1.1059716599222582,1.63454982885107,-0.009711556421991379,-0.024374816924790734
2026-01-21,0.013528813783190612,0.009912964657467433,0.8787873016448245,0.8787873016448245,0.011888949758985388,1.1191205014219356,1.65075306353534,0.0,-0.014703478966031058
2026-01-22,0.00453479049296311,-0.018694485492100805,0.8787873016448245,0.8787873016448245,0.003985116300835655,1.1235803267747517,1.6198930843380375,0.0,-0.03312309048391809
2026-01-23,0.0042928441557528235,-0.0031854521415712314,0.8787873016448245,0.8787873016448245,0.0037724969320157785,1.1278190301103828,1.6147329924434166,0.0,-0.03620303060597176
2026-01-26,-0.021128973344451636,-0.007215315261626236,0.8787873016448245,0.8787873016448245,-0.018567873471896076,1.1068778290600967,1.6030821848395882,-0.018567873471896017,-0.04315712958834963
2026-01-27,0.007954261139791289,0.015476478514621323,0.8787873016448245,0.8787873016448245,0.006990103683615473,1.114615019850322,1.6278922518304302,-0.011707561149033353,-0.02834857146255519
2026-01-28,0.0012858403951730502,-0.014149118432794995,0.8787873016448245,0.8787873016448245,0.0011299802112200398,1.1158745127658816,1.604859011563452,-0.010590810250233276,-0.04209658260032599
2026-01-29,0.0013852271871765804,-0.0039016441531708546,0.8787873016448245,0.8787873016448245,0.0012173200619839573,1.117232889196928,1.5985974227843218,-0.009386382594039552,-0.04583398086812586
2026-01-30,0.0011032424503500896,-0.0017198126947398338,0.8787873016448245,0.8787873016448245,0.0009695154560031796,1.1183160637509597,1.5958481346428388,-0.008425967381037158,-0.047474967700718324
2026-02-02,-0.004669199052672221,-0.005263847212033398,0.8787873016448245,0.8787873016448245,-0.004103232836340393,1.11372735255677,1.5874478338884703,-0.012494626511341679,-0.052488913936378966
2026-02-03,0.004616821756305026,0.01430280985810024,0.8787873016448245,0.8787873016448245,0.004057204333398413,1.1182459719977875,1.61015279841623,-0.008488115430769326,-0.03893684303396904
2026-02-04,-0.017793084680698446,-0.02806732985250734,0.8787873016448245,0.8787873016448245,-0.015636336874488854,1.1007607012710898,1.564960108710144,-0.02399172927295318,-0.0659113196696267
2026-02-05,-0.016861143190927567,-0.008014476112840787,0.8787873016448245,0.8787873016448245,-0.014817358527402244,1.0844503353074813,1.5524177733013378,-0.03845359374602581,-0.07339755108540942
2026-02-06,0.03424785160331696,0.03369074616126974,0.8787873016448245,0.8787873016448245,0.03009657709761129,1.1170885784325935,1.6047198864378767,-0.009514338197271844,-0.04217962318661709
2026-02-09,0.005124277781612359,0.0038825009847494978,0.8787873016448245,0.8787873016448245,0.004503150244581653,1.1221189961377815,1.6109502129772186,-0.005054032447070287,-0.03846088463042611
2026-02-10,-0.00836356437817056,-0.0069650051586807775,0.8787873016448245,0.8787873016448245,-0.007349794172025281,1.1138716524796493,1.5997299364334543,-0.01236668052087083,-0.04515800952924861
2026-02-11,-0.04201027262729835,-0.009738144671821136,0.8787873016448245,0.8787873016448245,-0.03691809412350695,1.0727496339718994,1.5841515348766222,-0.0488282203689129,-0.05445639897118238
2026-02-12,0.006709346024812883,0.006818030633844436,0.8787873016448245,0.8787873016448245,0.005896088088946744,1.079074660311183,1.5949523285700626,-0.04322002776848789,-0.04800965373373235
2026-02-13,0.01874656487246278,0.010012870286478136,0.8787873016448245,0.8787873016448245,0.01647424315938122,1.096851598652276,1.610922379349151,-0.027457801855920002,-0.0384774978825888
2026-02-17,-0.018782252518361048,0.013952565778213955,0.8787873016448245,0.8787873016448245,-0.016505605009422216,1.0787473994109682,1.633398879810617,-0.04351019923348144,-0.025061791924562735
2026-02-18,0.02302461000922121,0.008986727203962068,0.937010594064888,0.937010594064888,0.02157430350285273,1.1020206232087737,1.6480777899587322,-0.022874597974361276,-0.016300288207869145
2026-02-19,0.02124676713415388,0.0131044813332204,0.8787873016448245,0.8787873016448245,0.01867138915849903,1.1225968791253964,1.6696749945929414,-0.0046303093364856995,-0.003409413697194947
2026-02-20,-0.014466591292352119,0.0006568352662923155,0.6214774181141625,0.6214774181141625,-0.00899065980528382,1.1125039924867066,1.6707716960126366,-0.013579339605731974,-0.0027548178540562542
2026-02-23,-0.008435392748776879,-0.009857551135993443,0.8050740149277427,0.8050740149277427,-0.0067911155077501695,1.104948849370896,1.6543019785826216,-0.020278236249700706,-0.012585213232182967
2026-02-24,0.007347655877560035,0.007638828115894586,0.6214774181141625,0.6214774181141625,0.004566402203977361,1.1099944902319456,1.6669389070487985,-0.015804432628426738,-0.005042521396970939
2026-02-25,-0.022168910787252468,-0.007804654574455589,0.8449440793496713,0.8449440793496713,-0.018731489915320032,1.089202639632105,1.6539290246825622,-0.03423988197335011,-0.012807820833738834
2026-02-26,0.020428499423486436,0.006611073976378961,0.6463697267396107,0.6463697267396107,0.013204363590059222,1.1035848673090596,1.664863271816419,-0.021487634234147755,-0.006281420308367935
2026-02-27,0.01104039631650815,0.0036995882549691627,0.6214774181141625,0.6214774181141625,0.006861356997740595,1.1111569570609712,1.6710225804229604,-0.014773711565924564,-0.002605070722196193
2026-03-02,0.02726126197101392,0.027758183575891323,0.6214774181141625,0.6214774181141625,0.016942258704279536,1.1299824656885582,1.7174071319698005,0.0,0.0
2026-03-03,-0.008195621071968804,-0.022601684294497243,0.6214774181141625,0.6214774181141625,-0.005093393423649197,1.1242270204289813,1.6785908381679011,-0.005093393423649139,-0.022601684294497267
2026-03-04,-0.00534857233083344,0.008090356328311342,0.6214774181141625,0.6214774181141625,-0.0033240169227632143,1.1204900707880476,1.692171236178118,-0.008400479820477879,-0.014694183645748515
2026-03-05,-0.013767191064778172,-0.028461365136942994,0.6214774181141625,0.6214774181141625,-0.008555998357622706,1.1109031595826526,1.6440097327510204,-0.016884603686553267,-0.0427373322565606
2026-03-06,0.02003016706287211,0.008958322115367115,0.6214774181141625,0.6214774181141625,0.012448296510629094,1.1247320115077324,1.6587373014978026,-0.004646491729078676,-0.03416186492989921
2026-03-09,-0.004270063540738165,-0.0008673881569497063,0.6410488810947162,0.6410488810947162,-0.002737319454993543,1.1216532606909781,1.6572985324069927,-0.007371092251864835,-0.03499962148978945
2026-03-10,-0.02538895351429666,-0.009424876124046492,0.6214774181141625,0.6214774181141625,-0.01577866127868558,1.103955073818402,1.6416786990384926,-0.023033447562654217,-0.04409463051690621
2026-03-11,-0.004797131572206939,-0.0043478820594751375,0.6214774181141625,0.6214774181141625,-0.002981308943849101,1.1006638426832198,1.6345408736755207,-0.025946086683276977,-0.048250794323437686
2026-03-12,0.0018040968976102713,-0.030586988293863335,0.6422125401351099,0.6422125401351099,0.0011586136512641637,1.1019390868368055,1.5845451911065664,-0.02481753452224089,-0.0773619361361604
